LTE,272,3,40052,10507542,0,-6.2596,53.3445,531,25,1,1616155870,1772048642,0
LTE,272,3,40052,10607126,0,-6.2612,53.3449,1000,22,1,1616155911,1765142474,0
LTE,272,3,40052,10607125,0,-6.264,53.3441,1000,6,1,1616155981,1765142474,0
LTE,272,3,40052,10513941,0,-6.2645,53.3428,1000,22,1,1616156044,1765142475,0
LTE,272,3,40052,10513943,0,-6.2653,53.3414,1000,11,1,1616156122,1755005823,0
LTE,272,3,40052,10510357,0,-6.2669,53.3381,1000,9,1,1616156209,1755005823,0
LTE,272,3,40052,10506775,0,-6.2632,53.3376,500,33,1,1616156232,1729358764,0
LTE,272,3,40052,10510358,0,-6.2654,53.3356,1000,19,1,1616156349,1755005823,0
LTE,272,3,40052,10521111,0,-6.2579,53.3391,600,50,1,1616156443,1772048642,0
LTE,272,3,40052,10503445,0,-6.2629,53.3341,1000,15,1,1616156469,1729284971,0
LTE,272,3,40052,10503447,0,-6.2638,53.3326,1000,21,1,1616156528,1755005823,0
LTE,272,3,40052,11080470,0,-6.2769,53.3314,2860,17,1,1616156670,1729284971,0
LTE,272,3,40052,10510339,0,-6.2667,53.3336,1000,6,1,1616161242,1755005823,0
LTE,272,3,40052,10607128,0,-6.2644,53.3425,1109,28,1,1616161662,1765142475,0
LTE,272,3,40052,10699265,0,-6.2629,53.3471,1000,4,1,1616162082,1756220161,0
LTE,272,3,40052,10520598,0,-6.2734,53.3466,1000,12,1,1616163190,1765142410,0
LTE,272,3,40052,10953751,0,-6.2779,53.3472,1000,12,1,1616163326,1765142411,0
LTE,272,3,40071,10568727,0,-6.32,53.3426,1733,16,1,1616168754,1757350442,0
LTE,272,3,40071,10568725,0,-6.3163,53.3433,1931,14,1,1616168828,1757518571,0
LTE,272,3,40071,10716696,0,-6.3027,53.3464,867,38,1,1616168886,1757518571,0
LTE,272,3,40071,10716746,0,-6.3256,53.3418,1000,5,1,1616169088,1757518571,0
UMTS,272,3,30071,19745070,204,-6.3118,53.3485,2292,5,1,1616181895,1729448226,0
GSM,272,3,1013,2221,-1,-6.3073,53.3504,1000,2,1,1616186296,1729448226,0
LTE,272,3,40071,10716693,0,-6.2952,53.3477,1289,36,1,1616232845,1757518571,0
LTE,272,3,40071,10716694,0,-6.2891,53.3466,585,30,1,1616232982,1757518571,0
LTE,272,3,40052,10498584,0,-6.2672,53.3485,1000,18,1,1616233361,1765142477,0
LTE,272,3,40052,10520855,0,-6.2634,53.348,558,36,1,1616233398,1765142478,0
LTE,272,3,40052,10498574,0,-6.2676,53.3486,1000,14,1,1616235295,1765142473,0
LTE,272,3,40052,10498583,0,-6.2655,53.3484,500,28,1,1616235313,1765142473,0
UMTS,272,3,30052,19743673,404,-6.2645,53.3476,1000,7,1,1616235427,1754334364,0
UMTS,272,3,30052,19738055,185,-6.2663,53.3477,1000,24,1,1616235437,1765142472,0
LTE,272,3,40052,10507523,0,-6.2647,53.3468,1000,4,1,1616235480,1756220161,0
LTE,272,3,40052,10507276,0,-6.2687,53.3487,1000,21,1,1616235795,1765142479,0
LTE,272,3,40071,10568716,0,-6.3093,53.3433,1000,12,1,1616330285,1757518571,0
LTE,272,3,4006,10511639,0,-6.2562,53.3528,1000,16,1,1618665901,1757460543,0
LTE,272,5,41401,413960,0,-7.2872,53.4047,1579,50,1,1619690810,1729285026,0
LTE,272,5,40902,778517,0,-6.3914,53.3887,1000,2,1,1620668722,1729285037,0
LTE,272,5,40902,778497,0,-6.3925,53.3899,1000,2,1,1620671023,1729285037,0
LTE,272,3,40121,10533191,-1,-8.753,52.6011,3025,50,1,1621749685,1764352567,0
LTE,272,3,4004,10857731,-1,-8.8733,52.617,1285,27,1,1621753605,1764352518,0
LTE,272,3,40112,11274006,-1,-9.9973,53.4879,1000,8,1,1623314708,1774098601,0
LTE,272,3,40101,11012865,-1,-7.3544,52.8721,5601,21,1,1624076038,1754254389,0
LTE,272,3,40071,10558466,0,-6.3267,53.3361,1032,8,1,1626051248,1757350442,0
LTE,272,3,40101,10759191,0,-7.2559,52.6546,1284,15,1,1626386619,1774654022,0
LTE,272,5,42403,908545,0,-8.1722,51.9085,1000,2,1,1628187817,1768862282,0
LTE,272,3,40062,10656257,-1,-6.4237,53.9718,1243,27,1,1628317451,1757069177,0
LTE,272,3,40062,11444481,-1,-6.4201,53.9572,1272,27,1,1628317509,1757069177,0
LTE,272,3,40062,11444482,-1,-6.4154,53.9267,3103,49,1,1628317599,1757069177,0
LTE,272,3,40062,11463170,-1,-6.4096,53.9238,1000,12,1,1628317761,1756220233,0
LTE,272,3,40062,10654731,-1,-6.4218,53.9005,2439,45,1,1628318896,1756220232,0
LTE,272,3,40062,10654721,-1,-6.4252,53.8856,3239,40,1,1628318991,1757069177,0
LTE,272,3,40062,10654723,-1,-6.4249,53.8565,1945,48,1,1628319036,1757069178,0
LTE,272,3,40062,10659606,-1,-6.3949,53.7138,1102,50,1,1628319604,1757069179,0
LTE,272,3,40062,10659586,-1,-6.3855,53.7035,1000,18,1,1628319621,1757069179,0
LTE,272,3,40062,11353366,-1,-6.3705,53.6916,1218,27,1,1628319648,1757069179,0
LTE,272,3,40062,11151638,-1,-6.2632,53.6624,4132,9,1,1628319912,1765142403,0
LTE,272,3,40062,11151618,-1,-6.3184,53.66,2169,14,1,1628319991,1757069180,0
LTE,272,3,40062,11430677,-1,-6.2651,53.6443,1122,28,1,1628320033,1757069180,0
LTE,272,3,40062,11430678,-1,-6.2505,53.6307,1541,50,1,1628320082,1757069181,0
LTE,272,3,40062,11431437,-1,-6.2201,53.5935,1280,29,1,1628320242,1757069181,0
LTE,272,3,40062,11431447,-1,-6.2168,53.5839,3174,28,1,1628320244,1757069181,0
LTE,272,3,40062,11431701,-1,-6.2139,53.5619,1042,37,1,1628320366,1757069181,0
LTE,272,3,40062,11431693,-1,-6.2126,53.5423,1316,50,1,1628320479,1757069182,0
LTE,272,3,40062,10651659,-1,-6.2022,53.5065,1024,35,1,1628320569,1757069182,0
LTE,272,3,4006,10650625,-1,-6.2065,53.4847,1000,7,1,1628320672,1757069182,0
LTE,272,3,4006,10668565,-1,-6.2031,53.4537,1000,23,1,1628320771,1757069183,0
LTE,272,3,4006,11153419,-1,-6.2057,53.4436,1000,15,1,1628320805,1757069183,0
LTE,272,3,4006,11153431,-1,-6.2123,53.4339,932,50,1,1628320827,1757069183,0
LTE,272,3,4006,10528002,-1,-6.2206,53.4253,651,26,1,1628320871,1757069183,0
LTE,272,5,40300,820742,-1,-6.2204,53.4248,815,50,1,1628320878,1729548784,0
LTE,272,3,4006,10528012,-1,-6.2204,53.4248,872,50,1,1628320910,1730135724,0
LTE,272,3,4006,11154443,-1,-6.223,53.4171,1260,50,1,1628320911,1757069184,0
LTE,272,5,40300,999966,-1,-6.2236,53.416,822,50,1,1628320941,1729548784,0
LTE,272,3,4006,10521623,-1,-6.2295,53.4262,2728,51,1,1628320985,1772103902,0
LTE,272,3,4006,10540055,-1,-6.2503,53.3767,1963,21,1,1628321279,1765142342,0
LTE,272,5,40301,915486,-1,-6.2564,53.3647,1000,3,1,1628321592,1745767802,0
LTE,272,3,4006,10511637,-1,-6.2591,53.3567,500,26,1,1628321843,1765142476,0
LTE,272,3,4006,10497045,-1,-6.2603,53.3532,1000,17,1,1628321997,1765142476,0
LTE,272,3,4006,10519831,-1,-6.2541,53.3529,1000,18,1,1628322436,1772048642,0
